Time,Gold Probe Temperature,Stainless Steel Probe Temperature,Radical Density,Convectron Pressure,Baratron Pressure,Ion Gauge Pressure,Plasma Power,Flow Rate
296,25.245,25.561,-3.587984155361579e+18,0.6498877074266508,0.36808869995913485,nan,,
297,25.29,25.395,-1.1922443100597865e+18,0.6561792525269035,0.3703298372618483,nan,,
298,25.496,25.368,1.4534094136948367e+18,0.6643407098582621,0.37252644865788537,nan,,
299,25.413,25.373,4.5419004669001754e+17,0.6638578263979288,0.37459690331833917,nan,,
300,25.249,25.271,-2.498089613204916e+17,0.6733376792417912,0.37691225046551335,nan,,
301,25.424,25.422,2.270930880704719e+16,0.6702846158374101,0.37891591626595256,nan,,
302,25.344,25.416,-8.175359699214346e+17,0.6841955140318737,0.3810828437242053,nan,,
303,25.477,25.344,1.510189525710446e+18,0.6894392136265798,0.383242350198012,nan,,
304,25.442,25.346,1.0900612331338312e+18,0.6898152977656217,0.38550575045406366,nan,,
305,25.395,25.352,4.882560842028714e+17,0.6949757224720285,0.3877023618501007,nan,,
306,25.416,25.319,1.1014212138451653e+18,0.6981412508089155,0.38986928930835346,nan,,
307,25.445,25.418,3.065758821094296e+17,0.7017037634113272,0.39193232298436126,nan,,
308,25.28,25.356,-8.629636411847114e+17,0.7019589231254479,0.39418830225596685,nan,,
309,25.407,25.338,7.834826021575844e+17,0.7174395203293585,0.39699343437658174,nan,,
310,25.377,25.246,1.4875052939499443e+18,0.7182224500228584,0.3999173022483337,nan,,
311,25.539,25.314,2.5548452457116657e+18,0.7286110625436666,0.4028337491356397,nan,,
312,25.358,25.514,-1.7712977704559506e+18,0.7253073772759949,0.4056388812562545,nan,,
313,25.465,25.51,-5.1095163488050125e+17,0.7356647262891898,0.4083104356568401,nan,,
314,25.35,25.357,-7.948347943638971e+16,0.7479353801574354,0.41126398746637643,nan,,
315,25.404,25.432,-3.1792977057071046e+17,0.7505230999275344,0.41415817140034417,nan,,
316,25.439,25.387,5.904456227446068e+17,0.7543529094378519,0.41695588253651295,nan,,
317,25.488,25.367,1.3739263254217183e+18,0.7598579916246876,0.4198649084393728,nan,,
318,25.453,25.281,1.9530484775578074e+18,0.7725321814710301,0.42264777760664946,nan,,
319,25.349,25.459,-1.249003951469744e+18,0.7783114011674771,0.4254603307117104,nan,,
320,25.296,25.451,-1.759962560358988e+18,0.7695887322020304,0.4283619356301242,nan,,
321,25.4,25.334,7.494186629413787e+17,0.7805784165010852,0.43127838251743017,nan,,
322,25.404,25.25,1.7486691267861484e+18,0.7855605600678599,0.4342170923580743,nan,,
323,25.398,25.406,-9.083748794572029e+16,0.7927331201164036,0.4370593294009195,nan,,
324,25.464,25.542,-8.856445794837394e+17,0.7946086887720076,0.43990156644376477,nan,,
325,25.441,25.538,-1.1013792803349654e+18,0.8158316935539117,0.4426770146265953,nan,,
326,25.357,25.314,4.8825931362488454e+17,0.8140539972003876,0.44557119856056304,nan,,
327,25.433,25.521,-9.991923995004774e+17,0.8177619123297505,0.44850248741676113,nan,,
328,25.365,25.382,-1.9303046762665245e+17,0.8161283534730289,0.45142635528851316,nan,,
329,25.392,25.388,4.541888615716875e+16,0.8268802604415006,0.45435764414471125,nan,,
330,25.412,25.357,6.245130527146751e+17,0.8267299626814576,0.4572369861097868,nan,,
331,25.33,25.458,-1.4533866688302044e+18,0.8371648708398755,0.46013117004375453,nan,,
332,25.389,25.345,4.996114854670333e+17,0.8405195557556592,0.4628398293665705,nan,,
333,25.456,25.351,1.1922534363396767e+18,0.8468073807659032,0.46568206640941573,nan,,
334,25.468,25.448,2.270920616799682e+17,0.8539180235374517,0.4686875651100745,nan,,
335,25.455,25.559,-1.1808559547065795e+18,0.8528321298893369,0.4715669070751501,nan,,
336,25.363,25.475,-1.271709578563144e+18,0.8609318587939139,0.47462435266693137,nan,,
337,25.332,25.321,1.24903393133827e+17,0.8639105257360234,0.4775630625075755,nan,,
338,25.552,25.474,8.856550389520013e+17,0.8719569511993787,0.48044240447265113,nan,,
339,25.474,25.207,3.0318062071668915e+18,0.8786396613572712,0.48312880084212884,nan,,
340,25.394,25.447,-6.017940680481969e+17,0.890376949294559,0.4862975612006012,nan,,
341,25.45,25.435,1.703194311246494e+17,0.8874683396246006,0.4891620611967846,nan,,
342,25.419,25.322,1.1014206386241062e+18,0.9065455404180892,0.4919968772551838,nan,,
343,25.388,25.479,-1.0332633144927892e+18,0.8985065352988548,0.4950394808780729,nan,,
344,25.347,25.466,-1.3511935402389133e+18,0.9158210844298673,0.49793366481204065,nan,,
345,25.407,25.439,-3.6334786708900006e+17,0.9235112353684939,0.5008278487460084,nan,,
346,25.456,25.46,-4.541831761515362e+16,0.9262011794297004,0.503603296928839,nan,,
347,25.44,25.413,3.0657614864232314e+17,0.9214989054130328,0.5065494277539292,nan,,
348,25.552,25.374,2.0211453561542953e+18,0.9196581218356855,0.5095846103923722,nan,,
349,25.431,25.394,4.201242585189367e+17,0.9428489043095365,0.5124862153107861,nan,,
350,25.561,25.362,2.2595998067036751e+18,0.9425061818952227,0.5154546090892145,nan,,
351,25.374,25.425,-5.790870725401687e+17,0.9438778194762517,0.5183784769609665,nan,,
352,25.456,25.477,-2.3844546312303446e+17,0.9511117338149667,0.5212058720349196,nan,,
353,25.464,25.286,2.021176315516907e+18,0.9540554845754307,0.5241594238444559,nan,,
354,25.409,25.435,-2.952203472827122e+17,0.9652197898885873,0.5269571349806247,nan,,
355,25.565,25.34,2.5548336829452093e+18,0.9703215355192302,0.5298513189145924,nan,,
356,25.377,25.349,3.1793436034450176e+17,0.9750956739374148,0.5329755533663884,nan,,
357,25.456,25.51,-6.131419618566015e+17,0.9788251264729835,0.5359587891137089,nan,,
358,25.377,25.345,3.633538076123842e+17,0.9710273375781586,0.5388381310787845,nan,,
359,25.376,25.377,-1.1354743265884276e+16,0.9836411039298566,0.5419104186394579,nan,,
360,25.329,25.443,-1.294425876507635e+18,0.9928026948466022,0.5448788124178864,nan,,
361,25.454,25.446,9.083685624840917e+16,0.9915401870760095,0.5478472061963148,nan,,
362,25.356,25.559,-2.3049399885137364e+18,0.9965998714997032,0.5507784950525129,nan,,
363,25.327,25.233,1.0673726289486671e+18,1.0095458282598728,0.5536875209553728,nan,,
364,25.433,25.421,1.362558765323686e+17,1.014328553735787,0.5567078616249237,nan,,
365,25.44,25.192,2.8160670627083725e+18,1.0200606562536048,0.5596391504811218,nan,,
366,25.356,25.536,-2.0437973123402278e+18,1.0247069061991838,0.5627633849329177,nan,,
367,25.39,25.442,-5.904399761239732e+17,1.0419880885821986,0.5656798318202236,nan,,
368,25.354,25.32,3.860651005307116e+17,1.049401482662014,0.5687298564275588,nan,,
369,25.518,25.575,-6.471981011412522e+17,1.0626469298904757,0.5718021439882323,nan,,
370,25.45,25.42,3.406397505566466e+17,1.0551399646449147,0.5748150636733371,nan,,
371,25.391,25.34,5.79095634800892e+17,1.0707910950615482,0.577724089576197,nan,,
372,25.456,25.463,-7.94820143900872e+16,1.0799788315800698,0.5808112191057626,nan,,
373,25.418,25.479,-6.92627056967712e+17,1.085292501577009,0.5837870338686371,nan,,
374,25.383,25.311,8.175509056393713e+17,1.0952017638713416,0.586814795522634,nan,,
375,25.399,25.559,-1.8167014687793068e+18,1.1122555954370417,0.5896496115810332,nan,,
376,25.357,25.325,3.633550724700968e+17,1.1169156391913075,0.5926699522505842,nan,,
377,25.516,25.444,8.175319904308621e+17,1.1283436366904562,0.5957273978423655,nan,,
378,25.418,25.436,-2.043832818208991e+17,1.129164382425558,0.5987551594963625,nan,,
379,25.456,25.508,-5.904332053913293e+17,1.138439011532213,0.6019313408392809,nan,,
380,25.372,25.358,1.5896693121197405e+17,1.149042383499542,0.6050036283999544,nan,,
381,25.436,25.455,-2.1573719613190445e+17,1.1629111291779282,0.607897812333922,nan,,
382,25.379,25.471,-1.0446193084088758e+18,1.1662983818347894,0.610925573987919,nan,,
383,25.381,25.324,6.472263355037775e+17,1.1812339975873372,0.613953335641916,nan,,
384,25.424,25.545,-1.3738838244568745e+18,1.176733340617817,0.6171592009226188,nan,,
385,25.412,25.217,2.2142366284837169e+18,1.1926694915732137,0.6201721206077236,nan,,
386,25.305,25.35,-5.109658473490844e+17,1.1985376177885816,0.6231776193083824,nan,,
387,25.36,25.44,-9.083695098253085e+17,1.1946223343710685,0.6262424858846097,nan,,
388,25.483,25.574,-1.0332462705956467e+18,1.2121220771824859,0.6292108796630382,nan,,
389,25.519,25.535,-1.8167090374894563e+17,1.2225224795810468,0.6321866944259127,nan,,
390,25.301,25.331,-3.4064502466782515e+17,1.2393040011738812,0.6352589819865861,nan,,
391,25.406,25.414,-9.083736158058645e+16,1.245627988070925,0.6383090065939214,nan,,
392,25.444,25.492,-5.450167811623228e+17,1.2449488774003183,0.6414480830146094,nan,,
393,25.398,25.33,7.721288569792134e+17,1.2590593710732128,0.6444461607308222,nan,,
394,25.471,25.373,1.112765614390555e+18,1.2687088484205604,0.6474961853381573,nan,,
395,25.385,25.334,5.79096239545642e+17,1.2634154864712686,0.6507317345566443,nan,,
396,25.341,25.336,5.677412136855086e+16,1.2705552116267713,0.6536630234128424,nan,,
397,25.439,25.326,1.2830973763065984e+18,1.2955101882563176,0.6567798368801923,nan,,
398,25.359,25.359,0.0,1.2912781228776287,0.6598150195186354,nan,,
399,25.484,25.389,1.078698358608778e+18,1.2924523078977928,0.6629763588926617,nan,,
400,25.455,25.364,1.0332839741528882e+18,1.3164007993517712,0.6659002267644136,nan,,
401,25.396,25.328,7.721291257819882e+17,1.309241424745106,0.6690244612162096,nan,,
402,25.517,25.385,1.498824025305625e+18,1.3330162869486522,0.6720151179479763,nan,,
403,25.387,25.324,7.153554234515479e+17,1.3577164085399307,0.6750280376330812,nan,,
404,25.402,25.395,7.94829540040019e+16,1.3373851459707904,0.6781671140537692,nan,,
405,25.447,25.402,5.1096122512388717e+17,1.3557433832056067,0.6810984029099673,nan,,
406,25.387,25.398,-1.2490171969516531e+17,1.3653890404649724,0.6840222707817193,nan,,
407,25.484,25.464,2.2709143022369725e+17,1.3761035595572981,0.6871465052335152,nan,,
408,25.445,25.297,1.6805254026281572e+18,1.3823715408283204,0.6902262137786347,nan,,
409,25.371,25.192,2.0325645331644844e+18,1.382120274283364,0.6932465544481856,nan,,
410,25.361,25.398,-4.201239662473926e+17,1.3801117853978417,0.6964375777599962,nan,,
411,25.378,25.236,1.6124131283928138e+18,1.4013473046684095,0.6993911295695325,nan,,
412,25.4,25.396,4.541882296011502e+16,1.4120872819743553,0.7024411541768677,nan,,
413,25.515,25.324,2.1687759663372605e+18,1.418261327731986,0.7054169689397423,nan,,
414,25.459,25.357,1.158187843216316e+18,1.4226509359279667,0.7084298886248471,nan,,
415,25.346,25.373,-3.0657828151578e+17,1.4450662738136377,0.7114947552010744,nan,,
416,25.433,25.209,2.5435369049488584e+18,1.4508569396668372,0.7145447798084097,nan,,
417,25.365,25.382,-1.9303046762665245e+17,1.4406075027974505,0.7175948044157449,nan,,
418,25.435,25.316,1.351228792798871e+18,1.4579953897593076,0.7205186722874969,nan,,
419,25.336,25.395,-6.699277551764607e+17,1.452176232896371,0.7235538549259399,nan,,
420,25.482,25.318,1.8621970156373215e+18,1.4593211741242655,0.7265370906732606,nan,,
421,25.427,25.291,1.5442681997335693e+18,1.4657017398436347,0.7295425893739194,nan,,
422,25.353,25.316,4.201299607862337e+17,1.504575272519505,0.7326148769345927,nan,,
423,25.466,25.195,3.077232962897697e+18,1.4963924926205587,0.7355981126819133,nan,,
424,25.412,25.496,-9.537787043252901e+17,1.4988426427439794,0.7388188199315082,nan,,
425,25.481,25.396,9.651499879029888e+17,1.5007510883198871,0.7417501087877063,nan,,
426,25.343,25.287,6.358755840260463e+17,1.5219050512824035,0.7447481865039189,nan,,
427,25.456,25.359,1.1014135460352813e+18,1.537476797714918,0.7478724209557149,nan,,
428,25.464,25.373,1.0332823562197838e+18,1.53468449014617,0.750915024578604,nan,,
429,25.494,25.232,2.9750178459717494e+18,1.5296711099683578,0.7540986269059685,nan,,
430,25.368,25.363,5.677385461178506e+16,1.545041431476355,0.7570224947777205,nan,,
431,25.455,25.396,6.699276386620394e+17,1.5509507579539412,0.7601764131673008,nan,,
432,25.405,25.439,-3.860571087820499e+17,1.5560338805520075,0.7633600154946653,nan,,
433,25.457,25.405,5.904437743248228e+17,1.558015146557267,0.7663951981331083,nan,,
434,25.413,25.505,-1.0446131384352278e+18,1.5765335133025293,0.7694897486471199,nan,,
435,25.413,25.174,2.7138795992607857e+18,1.5845783330331455,0.7726065621144699,nan,,
436,25.544,25.396,1.6804964495251837e+18,1.5802635162089618,0.7757011126284815,nan,,
437,25.558,25.536,2.4979744928601078e+17,1.5949820226015097,0.7788772939713999,nan,,
